
running 212 tests
./pa5_3proc_threads/18/report/pdf_small.svg
./pa5_3proc_threads/18/report/iteration_times_small.svg
./pa5_3proc_threads/18/report/median.svg
./pa5_3proc_threads/18/report/typical.svg
./pa5_3proc_threads/18/report/SD.svg
./pa5_3proc_threads/18/report/index.html
./pa5_3proc_threads/18/report/mean.svg
./pa5_3proc_threads/18/report/iteration_times.svg
./pa5_3proc_threads/15/
./pa5_3proc_threads/15/new/
./pa5_3proc_threads/15/new/sample.json
./pa5_3proc_threads/15/new/benchmark.json
./pa5_3proc_threads/15/new/estimates.json
./pa5_3proc_threads/15/new/tukey.json
./pa5_3proc_threads/15/base/
./pa5_3proc_threads/15/base/sample.json
./pa5_3proc_threads/15/base/benchmark.json
./pa5_3proc_threads/15/base/estimates.json
./pa5_3proc_threads/15/base/tukey.json
./pa5_3proc_threads/15/report/
./pa5_3proc_threads/15/report/MAD.svg
./pa5_3proc_threads/15/report/pdf.svg
./pa5_3proc_threads/15/report/pdf_small.svg
./pa5_3proc_threads/15/report/iteration_times_small.svg
./pa5_3proc_threads/15/report/median.svg
./pa5_3proc_threads/15/report/typical.svg
./pa5_3proc_threads/15/report/SD.svg
./pa5_3proc_threads/15/report/index.html
./pa5_3proc_threads/15/report/mean.svg
./pa5_3proc_threads/15/report/iteration_times.svg
./pa5_3proc_threads/11/
./pa5_3proc_threads/11/new/
./pa5_3proc_threads/11/new/sample.json
./pa5_3proc_threads/11/new/benchmark.json
./pa5_3proc_threads/11/new/estimates.json
./pa5_3proc_threads/11/new/tukey.json
./pa5_3proc_threads/11/base/
./pa5_3proc_threads/11/base/sample.json
./pa5_3proc_threads/11/base/benchmark.json
./pa5_3proc_threads/11/base/estimates.json
./pa5_3proc_threads/11/base/tukey.json
./pa5_3proc_threads/11/report/
./pa5_3proc_threads/11/report/MAD.svg
./pa5_3proc_threads/11/report/pdf.svg
./pa5_3proc_threads/11/report/pdf_small.svg
./pa5_3proc_threads/11/report/iteration_times_small.svg
./pa5_3proc_threads/11/report/median.svg
./pa5_3proc_threads/11/report/typical.svg
./pa5_3proc_threads/11/report/SD.svg
./pa5_3proc_threads/11/report/index.html
./pa5_3proc_threads/11/report/mean.svg
./pa5_3proc_threads/11/report/iteration_times.svg
./pa5_3proc_threads/28/
./pa5_3proc_threads/28/new/
./pa5_3proc_threads/28/new/sample.json
./pa5_3proc_threads/28/new/benchmark.json
./pa5_3proc_threads/28/new/estimates.json
./pa5_3proc_threads/28/new/tukey.json
./pa5_3proc_threads/28/base/
./pa5_3proc_threads/28/base/sample.json
./pa5_3proc_threads/28/base/benchmark.json
./pa5_3proc_threads/28/base/estimates.json
./pa5_3proc_threads/28/base/tukey.json
./pa5_3proc_threads/28/report/
./pa5_3proc_threads/28/report/MAD.svg
./pa5_3proc_threads/28/report/pdf.svg
./pa5_3proc_threads/28/report/pdf_small.svg
./pa5_3proc_threads/28/report/iteration_times_small.svg
./pa5_3proc_threads/28/report/median.svg
./pa5_3proc_threads/28/report/typical.svg
./pa5_3proc_threads/28/report/SD.svg
./pa5_3proc_threads/28/report/index.html
./pa5_3proc_threads/28/report/mean.svg
./pa5_3proc_threads/28/report/iteration_times.svg
./pa5_3proc_threads/31/
./pa5_3proc_threads/31/new/
./pa5_3proc_threads/31/new/sample.json
./pa5_3proc_threads/31/new/benchmark.json
./pa5_3proc_threads/31/new/estimates.json
./pa5_3proc_threads/31/new/tukey.json
./pa5_3proc_threads/31/base/
./pa5_3proc_threads/31/base/sample.json
./pa5_3proc_threads/31/base/benchmark.json
./pa5_3proc_threads/31/base/estimates.json
./pa5_3proc_threads/31/base/tukey.json
./pa5_3proc_threads/31/report/
./pa5_3proc_threads/31/report/MAD.svg
./pa5_3proc_threads/31/report/pdf.svg
./pa5_3proc_threads/31/report/pdf_small.svg
./pa5_3proc_threads/31/report/iteration_times_small.svg
./pa5_3proc_threads/31/report/median.svg
./pa5_3proc_threads/31/report/typical.svg
./pa5_3proc_threads/31/report/SD.svg
./pa5_3proc_threads/31/report/index.html
./pa5_3proc_threads/31/report/mean.svg
./pa5_3proc_threads/31/report/iteration_times.svg
./pa5_3proc_threads/29/
./pa5_3proc_threads/29/new/
./pa5_3proc_threads/29/new/sample.json
./pa5_3proc_threads/29/new/benchmark.json
./pa5_3proc_threads/29/new/estimates.json
./pa5_3proc_threads/29/new/tukey.json
./pa5_3proc_threads/29/base/
./pa5_3proc_threads/29/base/sample.json
./pa5_3proc_threads/29/base/benchmark.json
./pa5_3proc_threads/29/base/estimates.json
./pa5_3proc_threads/29/base/tukey.json
./pa5_3proc_threads/29/report/
./pa5_3proc_threads/29/report/MAD.svg
./pa5_3proc_threads/29/report/pdf.svg
./pa5_3proc_threads/29/report/pdf_small.svg
./pa5_3proc_threads/29/report/iteration_times_small.svg
./pa5_3proc_threads/29/report/median.svg
./pa5_3proc_threads/29/report/typical.svg
./pa5_3proc_threads/29/report/SD.svg
./pa5_3proc_threads/29/report/index.html
./pa5_3proc_threads/29/report/mean.svg
./pa5_3proc_threads/29/report/iteration_times.svg
./pa5_3proc_threads/7/
./pa5_3proc_threads/7/new/
./pa5_3proc_threads/7/new/sample.json
./pa5_3proc_threads/7/new/benchmark.json
./pa5_3proc_threads/7/new/estimates.json
./pa5_3proc_threads/7/new/tukey.json
./pa5_3proc_threads/7/base/
./pa5_3proc_threads/7/base/sample.json
./pa5_3proc_threads/7/base/benchmark.json
./pa5_3proc_threads/7/base/estimates.json
./pa5_3proc_threads/7/base/tukey.json
./pa5_3proc_threads/7/report/
./pa5_3proc_threads/7/report/MAD.svg
./pa5_3proc_threads/7/report/pdf.svg
./pa5_3proc_threads/7/report/pdf_small.svg
./pa5_3proc_threads/7/report/iteration_times_small.svg
./pa5_3proc_threads/7/report/median.svg
./pa5_3proc_threads/7/report/typical.svg
./pa5_3proc_threads/7/report/SD.svg
./pa5_3proc_threads/7/report/index.html
./pa5_3proc_threads/7/report/mean.svg
./pa5_3proc_threads/7/report/iteration_times.svg
./pa5_3proc_threads/5/
./pa5_3proc_threads/5/new/
./pa5_3proc_threads/5/new/sample.json
./pa5_3proc_threads/5/new/benchmark.json
./pa5_3proc_threads/5/new/estimates.json
./pa5_3proc_threads/5/new/tukey.json
./pa5_3proc_threads/5/base/
./pa5_3proc_threads/5/base/sample.json
./pa5_3proc_threads/5/base/benchmark.json
./pa5_3proc_threads/5/base/estimates.json
./pa5_3proc_threads/5/base/tukey.json
./pa5_3proc_threads/5/report/
./pa5_3proc_threads/5/report/MAD.svg
./pa5_3proc_threads/5/report/pdf.svg
./pa5_3proc_threads/5/report/pdf_small.svg
./pa5_3proc_threads/5/report/iteration_times_small.svg
./pa5_3proc_threads/5/report/median.svg
./pa5_3proc_threads/5/report/typical.svg
./pa5_3proc_threads/5/report/SD.svg
./pa5_3proc_threads/5/report/index.html
./pa5_3proc_threads/5/report/mean.svg
./pa5_3proc_threads/5/report/iteration_times.svg
./pa5_3proc_threads/9/
./pa5_3proc_threads/9/new/
./pa5_3proc_threads/9/new/sample.json
./pa5_3proc_threads/9/new/benchmark.json
./pa5_3proc_threads/9/new/estimates.json
./pa5_3proc_threads/9/new/tukey.json
./pa5_3proc_threads/9/base/
./pa5_3proc_threads/9/base/sample.json
./pa5_3proc_threads/9/base/benchmark.json
./pa5_3proc_threads/9/base/estimates.json
./pa5_3proc_threads/9/base/tukey.json
./pa5_3proc_threads/9/report/
./pa5_3proc_threads/9/report/MAD.svg
./pa5_3proc_threads/9/report/pdf.svg
./pa5_3proc_threads/9/report/pdf_small.svg
./pa5_3proc_threads/9/report/iteration_times_small.svg
./pa5_3proc_threads/9/report/median.svg
./pa5_3proc_threads/9/report/typical.svg
./pa5_3proc_threads/9/report/SD.svg
./pa5_3proc_threads/9/report/index.html
./pa5_3proc_threads/9/report/mean.svg
./pa5_3proc_threads/9/report/iteration_times.svg
./pa5_3proc_threads/8/
./pa5_3proc_threads/8/new/
./pa5_3proc_threads/8/new/sample.json
./pa5_3proc_threads/8/new/benchmark.json
./pa5_3proc_threads/8/new/estimates.json
./pa5_3proc_threads/8/new/tukey.json
./pa5_3proc_threads/8/base/
./pa5_3proc_threads/8/base/sample.json
./pa5_3proc_threads/8/base/benchmark.json
./pa5_3proc_threads/8/base/estimates.json
./pa5_3proc_threads/8/base/tukey.json
./pa5_3proc_threads/8/report/
./pa5_3proc_threads/8/report/MAD.svg
./pa5_3proc_threads/8/report/pdf.svg
./pa5_3proc_threads/8/report/pdf_small.svg
./pa5_3proc_threads/8/report/iteration_times_small.svg
./pa5_3proc_threads/8/report/median.svg
./pa5_3proc_threads/8/report/typical.svg
./pa5_3proc_threads/8/report/SD.svg
./pa5_3proc_threads/8/report/index.html
./pa5_3proc_threads/8/report/mean.svg
./pa5_3proc_threads/8/report/iteration_times.svg
./pa5_3proc_threads/6/
./pa5_3proc_threads/6/new/
./pa5_3proc_threads/6/new/sample.json
./pa5_3proc_threads/6/new/benchmark.json
./pa5_3proc_threads/6/new/estimates.json
./pa5_3proc_threads/6/new/tukey.json
./pa5_3proc_threads/6/base/
./pa5_3proc_threads/6/base/sample.json
./pa5_3proc_threads/6/base/benchmark.json
./pa5_3proc_threads/6/base/estimates.json
./pa5_3proc_threads/6/base/tukey.json
./pa5_3proc_threads/6/report/
./pa5_3proc_threads/6/report/MAD.svg
./pa5_3proc_threads/6/report/pdf.svg
./pa5_3proc_threads/6/report/pdf_small.svg
./pa5_3proc_threads/6/report/iteration_times_small.svg
./pa5_3proc_threads/6/report/median.svg
./pa5_3proc_threads/6/report/typical.svg
./pa5_3proc_threads/6/report/SD.svg
./pa5_3proc_threads/6/report/index.html
./pa5_3proc_threads/6/report/mean.svg
./pa5_3proc_threads/6/report/iteration_times.svg
./pa5_3proc_threads/27/
./pa5_3proc_threads/27/new/
./pa5_3proc_threads/27/new/sample.json
./pa5_3proc_threads/27/new/benchmark.json
./pa5_3proc_threads/27/new/estimates.json
./pa5_3proc_threads/27/new/tukey.json
./pa5_3proc_threads/27/base/
./pa5_3proc_threads/27/base/sample.json
./pa5_3proc_threads/27/base/benchmark.json
./pa5_3proc_threads/27/base/estimates.json
./pa5_3proc_threads/27/base/tukey.json
./pa5_3proc_threads/27/report/
./pa5_3proc_threads/27/report/MAD.svg
./pa5_3proc_threads/27/report/pdf.svg
./pa5_3proc_threads/27/report/pdf_small.svg
./pa5_3proc_threads/27/report/iteration_times_small.svg
./pa5_3proc_threads/27/report/median.svg
./pa5_3proc_threads/27/report/typical.svg
./pa5_3proc_threads/27/report/SD.svg
./pa5_3proc_threads/27/report/index.html
./pa5_3proc_threads/27/report/mean.svg
./pa5_3proc_threads/27/report/iteration_times.svg
./pa5_3proc_threads/22/
./pa5_3proc_threads/22/new/
./pa5_3proc_threads/22/new/sample.json
./pa5_3proc_threads/22/new/benchmark.json
./pa5_3proc_threads/22/new/estimates.json
./pa5_3proc_threads/22/new/tukey.json
./pa5_3proc_threads/22/base/
./pa5_3proc_threads/22/base/sample.json
./pa5_3proc_threads/22/base/benchmark.json
./pa5_3proc_threads/22/base/estimates.json
./pa5_3proc_threads/22/base/tukey.json
./pa5_3proc_threads/22/report/
./pa5_3proc_threads/22/report/MAD.svg
./pa5_3proc_threads/22/report/pdf.svg
./pa5_3proc_threads/22/report/pdf_small.svg
./pa5_3proc_threads/22/report/iteration_times_small.svg
./pa5_3proc_threads/22/report/median.svg
./pa5_3proc_threads/22/report/typical.svg
./pa5_3proc_threads/22/report/SD.svg
./pa5_3proc_threads/22/report/index.html
./pa5_3proc_threads/22/report/mean.svg
./pa5_3proc_threads/22/report/iteration_times.svg
./pa5_3proc_threads/10/
./pa5_3proc_threads/10/new/
./pa5_3proc_threads/10/new/sample.json
./pa5_3proc_threads/10/new/benchmark.json
./pa5_3proc_threads/10/new/estimates.json
./pa5_3proc_threads/10/new/tukey.json
./pa5_3proc_threads/10/base/
./pa5_3proc_threads/10/base/sample.json
./pa5_3proc_threads/10/base/benchmark.json
./pa5_3proc_threads/10/base/estimates.json
./pa5_3proc_threads/10/base/tukey.json
./pa5_3proc_threads/10/report/
./pa5_3proc_threads/10/report/MAD.svg
./pa5_3proc_threads/10/report/pdf.svg
./pa5_3proc_threads/10/report/pdf_small.svg
./pa5_3proc_threads/10/report/iteration_times_small.svg
./pa5_3proc_threads/10/report/median.svg
./pa5_3proc_threads/10/report/typical.svg
./pa5_3proc_threads/10/report/SD.svg
./pa5_3proc_threads/10/report/index.html
./pa5_3proc_threads/10/report/mean.svg
./pa5_3proc_threads/10/report/iteration_times.svg
./pa5_3proc_threads/26/
./pa5_3proc_threads/26/new/
./pa5_3proc_threads/26/new/sample.json
./pa5_3proc_threads/26/new/benchmark.json
./pa5_3proc_threads/26/new/estimates.json
./pa5_3proc_threads/26/new/tukey.json
./pa5_3proc_threads/26/base/
./pa5_3proc_threads/26/base/sample.json
./pa5_3proc_threads/26/base/benchmark.json
./pa5_3proc_threads/26/base/estimates.json
./pa5_3proc_threads/26/base/tukey.json
./pa5_3proc_threads/26/report/
./pa5_3proc_threads/26/report/MAD.svg
./pa5_3proc_threads/26/report/pdf.svg
./pa5_3proc_threads/26/report/pdf_small.svg
./pa5_3proc_threads/26/report/iteration_times_small.svg
./pa5_3proc_threads/26/report/median.svg
./pa5_3proc_threads/26/report/typical.svg
./pa5_3proc_threads/26/report/SD.svg
./pa5_3proc_threads/26/report/index.html
./pa5_3proc_threads/26/report/mean.svg
./pa5_3proc_threads/26/report/iteration_times.svg
./pa5_3proc_threads/4/
./pa5_3proc_threads/4/new/
./pa5_3proc_threads/4/new/sample.json
./pa5_3proc_threads/4/new/benchmark.json
./pa5_3proc_threads/4/new/estimates.json
./pa5_3proc_threads/4/new/tukey.json
./pa5_3proc_threads/4/base/
./pa5_3proc_threads/4/base/sample.json
./pa5_3proc_threads/4/base/benchmark.json
./pa5_3proc_threads/4/base/estimates.json
./pa5_3proc_threads/4/base/tukey.json
./pa5_3proc_threads/4/report/
./pa5_3proc_threads/4/report/MAD.svg
./pa5_3proc_threads/4/report/pdf.svg
./pa5_3proc_threads/4/report/pdf_small.svg
./pa5_3proc_threads/4/report/iteration_times_small.svg
./pa5_3proc_threads/4/report/median.svg
./pa5_3proc_threads/4/report/typical.svg
./pa5_3proc_threads/4/report/SD.svg
./pa5_3proc_threads/4/report/index.html
./pa5_3proc_threads/4/report/mean.svg
./pa5_3proc_threads/4/report/iteration_times.svg
./pa5_3proc_threads/14/
./pa5_3proc_threads/14/new/
./pa5_3proc_threads/14/new/sample.json
./pa5_3proc_threads/14/new/benchmark.json
./pa5_3proc_threads/14/new/estimates.json
./pa5_3proc_threads/14/new/tukey.json
./pa5_3proc_threads/14/base/
./pa5_3proc_threads/14/base/sample.json
./pa5_3proc_threads/14/base/benchmark.json
./pa5_3proc_threads/14/base/estimates.json
./pa5_3proc_threads/14/base/tukey.json
./pa5_3proc_threads/14/report/
./pa5_3proc_threads/14/report/MAD.svg
./pa5_3proc_threads/14/report/pdf.svg
./pa5_3proc_threads/14/report/pdf_small.svg
./pa5_3proc_threads/14/report/iteration_times_small.svg
./pa5_3proc_threads/14/report/median.svg
./pa5_3proc_threads/14/report/typical.svg
./pa5_3proc_threads/14/report/SD.svg
./pa5_3proc_threads/14/report/index.html
./pa5_3proc_threads/14/report/mean.svg
./pa5_3proc_threads/14/report/iteration_times.svg
./pa5_3proc_threads/23/
./pa5_3proc_threads/23/new/
./pa5_3proc_threads/23/new/sample.json
./pa5_3proc_threads/23/new/benchmark.json
./pa5_3proc_threads/23/new/estimates.json
./pa5_3proc_threads/23/new/tukey.json
./pa5_3proc_threads/23/base/
./pa5_3proc_threads/23/base/sample.json
./pa5_3proc_threads/23/base/benchmark.json
./pa5_3proc_threads/23/base/estimates.json
./pa5_3proc_threads/23/base/tukey.json
./pa5_3proc_threads/23/report/
./pa5_3proc_threads/23/report/MAD.svg
./pa5_3proc_threads/23/report/pdf.svg
./pa5_3proc_threads/23/report/pdf_small.svg
./pa5_3proc_threads/23/report/iteration_times_small.svg
./pa5_3proc_threads/23/report/median.svg
./pa5_3proc_threads/23/report/typical.svg
./pa5_3proc_threads/23/report/SD.svg
./pa5_3proc_threads/23/report/index.html
./pa5_3proc_threads/23/report/mean.svg
./pa5_3proc_threads/23/report/iteration_times.svg
./pa5_3proc_threads/25/
./pa5_3proc_threads/25/new/
./pa5_3proc_threads/25/new/sample.json
./pa5_3proc_threads/25/new/benchmark.json
./pa5_3proc_threads/25/new/estimates.json
./pa5_3proc_threads/25/new/tukey.json
./pa5_3proc_threads/25/base/
./pa5_3proc_threads/25/base/sample.json
./pa5_3proc_threads/25/base/benchmark.json
./pa5_3proc_threads/25/base/estimates.json
./pa5_3proc_threads/25/base/tukey.json
./pa5_3proc_threads/25/report/
./pa5_3proc_threads/25/report/MAD.svg
./pa5_3proc_threads/25/report/pdf.svg
./pa5_3proc_threads/25/report/pdf_small.svg
./pa5_3proc_threads/25/report/iteration_times_small.svg
./pa5_3proc_threads/25/report/median.svg
./pa5_3proc_threads/25/report/typical.svg
./pa5_3proc_threads/25/report/SD.svg
./pa5_3proc_threads/25/report/index.html
./pa5_3proc_threads/25/report/mean.svg
./pa5_3proc_threads/25/report/iteration_times.svg
./pa5_3proc_threads/24/
./pa5_3proc_threads/24/new/
./pa5_3proc_threads/24/new/sample.json
./pa5_3proc_threads/24/new/benchmark.json
./pa5_3proc_threads/24/new/estimates.json
./pa5_3proc_threads/24/new/tukey.json
./pa5_3proc_threads/24/base/
./pa5_3proc_threads/24/base/sample.json
./pa5_3proc_threads/24/base/benchmark.json
./pa5_3proc_threads/24/base/estimates.json
./pa5_3proc_threads/24/base/tukey.json
./pa5_3proc_threads/24/report/
./pa5_3proc_threads/24/report/MAD.svg
./pa5_3proc_threads/24/report/pdf.svg
./pa5_3proc_threads/24/report/pdf_small.svg
./pa5_3proc_threads/24/report/iteration_times_small.svg
./pa5_3proc_threads/24/report/median.svg
./pa5_3proc_threads/24/report/typical.svg
./pa5_3proc_threads/24/report/SD.svg
./pa5_3proc_threads/24/report/index.html
./pa5_3proc_threads/24/report/mean.svg
./pa5_3proc_threads/24/report/iteration_times.svg
./pa5_3proc_threads/30/
./pa5_3proc_threads/30/new/
./pa5_3proc_threads/30/new/sample.json
./pa5_3proc_threads/30/new/benchmark.json
./pa5_3proc_threads/30/new/estimates.json
./pa5_3proc_threads/30/new/tukey.json
./pa5_3proc_threads/30/base/
./pa5_3proc_threads/30/base/sample.json
./pa5_3proc_threads/30/base/benchmark.json
./pa5_3proc_threads/30/base/estimates.json
./pa5_3proc_threads/30/base/tukey.json
./pa5_3proc_threads/30/report/
./pa5_3proc_threads/30/report/MAD.svg
./pa5_3proc_threads/30/report/pdf.svg
./pa5_3proc_threads/30/report/pdf_small.svg
./pa5_3proc_threads/30/report/iteration_times_small.svg
./pa5_3proc_threads/30/report/median.svg
